Circle,Division,SubDivision,Section,Area,CatCode,CatDesc,TotServices,BilledServices,Units,Load
NIZAMABAD,ARMOOR,MORTHAD,KAMMARPALLY,HOSAKOTHUR,6,STREET LIGHTS,9,9,2420,24.2
NIZAMABAD,BODHAN,YEDPALLY,BODHAN RURAL,PEDDAMAVANDI KALAN,6,STREET LIGHTS,4,4,223,7.0
NIZAMABAD,BODHAN,YEDPALLY,BODHAN RURAL,PEDDAPENTA KALAN,6,STREET LIGHTS,2,2,688,32.0
NIZAMABAD,BODHAN,YEDPALLY,BODHAN RURAL,RAJEEVNAGAR THANDA,6,STREET LIGHTS,3,3,359,4.0
NIZAMABAD,BODHAN,YEDPALLY,BODHAN RURAL,RAMPOOR K,6,STREET LIGHTS,5,5,607,16.0
NIZAMABAD,BODHAN,YEDPALLY,BODHAN RURAL,SANGAM,6,STREET LIGHTS,7,7,1112,10.2
NIZAMABAD,BODHAN,YEDPALLY,BODHAN RURAL,SIDDAPOOR,6,STREET LIGHTS,3,3,297,4.5
NIZAMABAD,BODHAN,YEDPALLY,RENJAL,AMBEDKAR COLONY,6,STREET LIGHTS,3,3,449,3.0
NIZAMABAD,BODHAN,YEDPALLY,RENJAL,BHAGEPALLY,6,STREET LIGHTS,2,2,336,2.0
PEDDAPALLY,PEDDAPALLY,PEDDAPALLY,RAGHAVAPUR,RANGAPOOR,6,STREET LIGHTS,12,12,1702,10.82
PEDDAPALLY,PEDDAPALLY,PEDDAPALLY,RAGHAVAPUR,SABBITHAM,6,STREET LIGHTS,7,7,1159,7.96
PEDDAPALLY,PEDDAPALLY,PEDDAPALLY,RAGHAVAPUR,VENKATRAO PALLI,6,STREET LIGHTS,1,1,117,0.72
PEDDAPALLY,PEDDAPALLY,PEDDAPALLY,SHANTHINAGAR,CHANDAPALLY,6,STREET LIGHTS,8,8,4465,16.2
PEDDAPALLY,PEDDAPALLY,PEDDAPALLY,SHANTHINAGAR,PEDDAPALLY TOWN 2,6,STREET LIGHTS,37,37,30355,131.83
PEDDAPALLY,PEDDAPALLY,SULTHANABAD,ELIGAID,BURANMIYAPET  ,6,STREET LIGHTS,4,4,1118,5.28
PEDDAPALLY,PEDDAPALLY,SULTHANABAD,ELIGAID,DHOOLIKATTA  (REC)            ,6,STREET LIGHTS,18,18,2303,19.14
PEDDAPALLY,PEDDAPALLY,SULTHANABAD,ELIGAID,ELIGAID       ,6,STREET LIGHTS,12,12,2500,17.84
PEDDAPALLY,PEDDAPALLY,SULTHANABAD,ELIGAID,LALAPALLY H/O ELIGAID  (REC)  ,6,STREET LIGHTS,7,7,589,7.8
MANCHERIAL,MANCHERIAL,MANCHERIAL - RURAL,HAZIPUR,BABANAGAR,6,STREET LIGHTS,1,1,150,2.0
MANCHERIAL,MANCHERIAL,MANCHERIAL - RURAL,HAZIPUR,BUDIPALLY,6,STREET LIGHTS,5,5,443,10.0
