Circle,Division,SubDivision,Section,Area,CatCode,CatDesc,TotServices,BilledServices,Units,Load
HANUMAKONDA,HANAMKONDA/TOWN,HANAMKONDA(T),NAKKALAGUTTA,ASHOKA COLONY,8,TEMPORARY SUPPLY,20,20,5147,66.24
HANUMAKONDA,HANAMKONDA/TOWN,HANAMKONDA(T),NAKKALAGUTTA,BALASAMUDRAM,8,TEMPORARY SUPPLY,31,26,5368,159.21
HANUMAKONDA,HANAMKONDA/TOWN,HANAMKONDA(T),NAKKALAGUTTA,BHAVANINAGAR,8,TEMPORARY SUPPLY,15,14,2693,70.02
HANUMAKONDA,HANAMKONDA/TOWN,HANAMKONDA(T),NAKKALAGUTTA,BHEESHMANAGAR,8,TEMPORARY SUPPLY,11,7,1042,74.51
HANUMAKONDA,HANAMKONDA/TOWN,HANAMKONDA(T),NAKKALAGUTTA,GOKULNAGAR,8,TEMPORARY SUPPLY,6,6,2920,24.01
HANUMAKONDA,HANAMKONDA/TOWN,HANAMKONDA(T),NAKKALAGUTTA,H B COLONY,8,TEMPORARY SUPPLY,1,1,127,2.0
JAGITYAL,JAGITYAL,Jagitial Town,CHELGAL,NARSINGAPOOR,8,TEMPORARY SUPPLY,3,3,276,10.0
JAGITYAL,JAGITYAL,Jagitial Town,JAGTIAL TOWN I,JAGITYAL-I,8,TEMPORARY SUPPLY,35,34,4738,117.61
JAGITYAL,JAGITYAL,Jagitial Town,JAGTIAL TOWN II,JAGTIAL TOWN II,8,TEMPORARY SUPPLY,27,21,3529,77.489
JAGITYAL,JAGITYAL,Jagitial Town,JAGTIAL TOWN-III,JAGTIAL TOWN-III,8,TEMPORARY SUPPLY,23,21,5086,67.88
JANGAON,JANGAON,JANGAON,JANGAON (T),GEETA NAGAR,8,TEMPORARY SUPPLY,1,0,0,5.0
JANGAON,JANGAON,JANGAON,JANGAON (T),GRAIN MARKET,8,TEMPORARY SUPPLY,2,1,57,9.0
JANGAON,JANGAON,JANGAON,JANGAON (T),OLD BEAT BAZAR,8,TEMPORARY SUPPLY,3,1,56,14.0
JANGAON,JANGAON,JANGAON,JANGAON TOWN-II,AMBEDKAR NAGAR,8,TEMPORARY SUPPLY,5,3,172,20.0
KAMAREDDY,BANSWADA,BICHKUNDA,BICHKUNDA,BANDA RANJAL,8,TEMPORARY SUPPLY,1,1,0,5.0
KAMAREDDY,BANSWADA,BICHKUNDA,BICHKUNDA,BICHKUNDA,8,TEMPORARY SUPPLY,2,2,38,4.0
KAMAREDDY,BANSWADA,BICHKUNDA,BICHKUNDA,DEVADA BIG,8,TEMPORARY SUPPLY,1,1,278,2.0
KAMAREDDY,KAMAREDDY,Kamareddy Town,TADWAI,BRAHMAJIWADI,8,TEMPORARY SUPPLY,1,1,225,2.0
KAMAREDDY,KAMAREDDY,Kamareddy Town,TADWAI,BRAHMANPALLY,8,TEMPORARY SUPPLY,1,0,0,2.0
KARIMNAGAR,HUZURABAD,JAMMIKUNTA,JAMMIKUNTA TOWN,FCI ROAD CHURCH ,8,TEMPORARY SUPPLY,1,1,1400,3.0
KARIMNAGAR,HUZURABAD,JAMMIKUNTA,JAMMIKUNTA TOWN,FUSE OF CALL,8,TEMPORARY SUPPLY,1,0,0,1.0
KARIMNAGAR,HUZURABAD,JAMMIKUNTA,JAMMIKUNTA TOWN,HUZURABAD ROAD,8,TEMPORARY SUPPLY,1,0,0,2.0
HANUMAKONDA,HANAMKONDA/RURAL,KAMALAPUR,KAMALAPUR,MADANAPET,8,TEMPORARY SUPPLY,1,0,0,2.0
HANUMAKONDA,HANAMKONDA/RURAL,KAMALAPUR,KAMALAPUR,NERELLY,8,TEMPORARY SUPPLY,1,1,61,2.0
HANUMAKONDA,HANAMKONDA/TOWN,HANAMKONDA(T),NAKKALAGUTTA,NAKKALAGUTTA,8,TEMPORARY SUPPLY,32,27,12957,216.55
HANUMAKONDA,HANAMKONDA/TOWN,HANAMKONDA(T),NAKKALAGUTTA,RAMNAGAR,8,TEMPORARY SUPPLY,4,3,133,12.0
HANUMAKONDA,HANAMKONDA/TOWN,HANAMKONDA(T),NAKKALAGUTTA,SAINAGAR,8,TEMPORARY SUPPLY,7,7,1749,17.0
HANUMAKONDA,HANAMKONDA/TOWN,HANAMKONDA(T),SUBEDARI,ALIPURA,8,TEMPORARY SUPPLY,4,4,22,8.73
HANUMAKONDA,HANAMKONDA/TOWN,HANAMKONDA(T),SUBEDARI,BASITHNAGAR,8,TEMPORARY SUPPLY,36,32,3966,107.53
HANUMAKONDA,HANAMKONDA/TOWN,HANAMKONDA(T),SUBEDARI,CHOTI MASJID,8,TEMPORARY SUPPLY,9,8,816,37.28
HANUMAKONDA,HANAMKONDA/TOWN,HANAMKONDA(T),SUBEDARI,EXCISE COLONY,8,TEMPORARY SUPPLY,26,21,5169,85.55
HANUMAKONDA,HANAMKONDA/TOWN,HANAMKONDA(T),SUBEDARI,HUNTER ROAD,8,TEMPORARY SUPPLY,132,118,26832,429.81
JAGITYAL,JAGITYAL,DHARMAPURI,VELGATOOR,RAJAKKAPALLY  ,8,TEMPORARY SUPPLY,1,1,938,55.0
JAGITYAL,JAGITYAL,DHARMAPURI,VELGATOOR,STAMBAMPALLY,8,TEMPORARY SUPPLY,1,1,0,8.0
JAGITYAL,JAGITYAL,DHARMAPURI,VELGATOOR,VELGATOOR     ,8,TEMPORARY SUPPLY,1,1,396,55.0
JAGITYAL,METPALLY,MALLAPOOR,MEDIPALLY-IBP,KOMATI KONDAPOOR,8,TEMPORARY SUPPLY,1,1,1181,2.0
JANGAON,JANGAON,JANGAON,JANGAON TOWN-II,GANESHWADA,8,TEMPORARY SUPPLY,6,4,723,17.69
JANGAON,JANGAON,JANGAON,JANGAON TOWN-II,NEW COLLECTORATE,8,TEMPORARY SUPPLY,2,2,254,5.0
KAMAREDDY,BANSWADA,BICHKUNDA,BICHKUNDA,SEETHRAMPALLI,8,TEMPORARY SUPPLY,1,0,0,5.0
