circle,division,subdivision,section,area,catdesc,catcode,totservices,billdservices,units,load
MEDCHAL,JEEDIMETLA,JEEDIMETLA,JEEDIMETLA(IDA),NEW SHAPOOR NAGAR,DOMESTIC,1,808,786.0,73525,1031.46
MEDCHAL,JEEDIMETLA,JEEDIMETLA,JEEDIMETLA(IDA),NEW SHAPUR NAGAR,DOMESTIC,1,2,2.0,308,12.0
MEDCHAL,JEEDIMETLA,JEEDIMETLA,JEEDIMETLA(IDA),OPP WATER TANK SHAPUR,DOMESTIC,1,700,700.0,80845,1073.59
MEDCHAL,JEEDIMETLA,JEEDIMETLA,JEEDIMETLA(IDA),POCHAMMA TEMPLE,DOMESTIC,1,755,748.0,71021,858.36
MEDCHAL,JEEDIMETLA,JEEDIMETLA,JEEDIMETLA(IDA),POCHAMMA TEMPLE STREET,DOMESTIC,1,450,443.0,45517,711.38
MEDCHAL,JEEDIMETLA,SHAPUR NAGAR,SHAPURNAGAR,GOVERNMENT SCHOOL,DOMESTIC,1,362,362.0,40407,639.92
MEDCHAL,JEEDIMETLA,SHAPUR NAGAR,SHAPURNAGAR,HAL COLONY,DOMESTIC,1,17,17.0,1583,101.0
MEDCHAL,JEEDIMETLA,SHAPUR NAGAR,SHAPURNAGAR,HAL EMPLOYEES H.COMPLEX,DOMESTIC,1,1892,1884.0,223598,3571.81
MEDCHAL,JEEDIMETLA,SHAPUR NAGAR,SHAPURNAGAR,HAL WEST COLONY,DOMESTIC,1,906,906.0,120152,1768.66
MEDCHAL,JEEDIMETLA,SHAPUR NAGAR,SHAPURNAGAR,HANUMAN TEMPLE RAJEEV GANDHI N,DOMESTIC,1,938,937.0,86005,1358.03
MEDCHAL,JEEDIMETLA,SHAPUR NAGAR,SHAPURNAGAR,HETRO BACK SIDE,DOMESTIC,1,854,846.0,83016,932.63
MEDCHAL,JEEDIMETLA,SHAPUR NAGAR,SHAPURNAGAR,INDUSTRIAL AREA,DOMESTIC,1,15,15.0,1113,22.08
MEDCHAL,JEEDIMETLA,SHAPUR NAGAR,SHAPURNAGAR,JEEDIMETLA PHASE-6,DOMESTIC,1,2,2.0,183,4.0
MEDCHAL,KUKATPALLY,MIYAPUR,HYDERNAGAR,MIYAPUR NEWCOLONY,DOMESTIC,1,1600,1594.0,223208,4491.54
MEDCHAL,KUKATPALLY,MIYAPUR,HYDERNAGAR,MIYAPUR-2,DOMESTIC,1,1372,1356.0,256505,5970.0
MEDCHAL,KUKATPALLY,MIYAPUR,HYDERNAGAR,MIYAPUR-3,DOMESTIC,1,265,253.0,26882,370.0
MEDCHAL,KUKATPALLY,MIYAPUR,HYDERNAGAR,NEW COLONY,DOMESTIC,1,870,870.0,115190,1381.52
MEDCHAL,KUKATPALLY,MIYAPUR,HYDERNAGAR,SIRI ENCLAVE,DOMESTIC,1,2171,2161.0,393891,10244.24
MEDCHAL,KUKATPALLY,MIYAPUR,HYDERNAGAR,SRINIVASA COLONY,DOMESTIC,1,587,581.0,116294,2467.05
MEDCHAL,KUKATPALLY,MIYAPUR,HYDERNAGAR,VINAY CITY,DOMESTIC,1,2104,2104.0,376428,10306.0
MEDCHAL,KUKATPALLY,MIYAPUR,MIYAPUR,BALAJI NAGAR,DOMESTIC,1,871,838.0,124130,2193.17
MEDCHAL,KUKATPALLY,MIYAPUR,MIYAPUR,BALAJINAGAR-2,DOMESTIC,1,1212,1207.0,202059,4325.73
MEDCHAL,MEDCHAL,MEDCHAL,GUNDLAPOCHAMPALLY,M/S TRIDANT PROPERTIES(P) LTD,DOMESTIC,1,492,489.0,100466,2655.0
MEDCHAL,MEDCHAL,MEDCHAL,GUNDLAPOCHAMPALLY,MAISAMAGUDA,DOMESTIC,1,488,485.0,70756,677.65
MEDCHAL,MEDCHAL,MEDCHAL,GUNDLAPOCHAMPALLY,NEIGHBOUR HOOD G C,DOMESTIC,1,483,481.0,43001,986.57
MEDCHAL,MEDCHAL,MEDCHAL,GUNDLAPOCHAMPALLY,NEIGHBOUR HOOD GC,DOMESTIC,1,250,250.0,70715,3739.0
MEDCHAL,MEDCHAL,MEDCHAL,GUNDLAPOCHAMPALLY,SAIGEETHA ASHRAMAM,DOMESTIC,1,153,153.0,14404,688.81
MEDCHAL,MEDCHAL,MEDCHAL,GUNDLAPOCHAMPALLY,SC COLONY,DOMESTIC,1,647,627.0,68480,1393.7
MEDCHAL,MEDCHAL,MEDCHAL,GUNDLAPOCHAMPALLY,SUTHARIGUDA,DOMESTIC,1,384,377.0,40591,389.78
MEDCHAL,MEDCHAL,MEDCHAL,MEDCHAL RURAL,ATTIVELLY AGL,DOMESTIC,1,10,,0,15.52
MEDCHAL,MEDCHAL,MEDCHAL,MEDCHAL RURAL,ATTIVELLY HV,DOMESTIC,1,45,43.0,22861,386.19
MEDCHAL,MEDCHAL,SHAMEERPET,ALIABAD,JAGANGUDA COLONY,DOMESTIC,1,279,276.0,27104,245.55
MEDCHAL,MEDCHAL,SHAMEERPET,ALIABAD,KESHAWARAM,DOMESTIC,1,817,784.0,64382,648.3
MEDCHAL,MEDCHAL,SHAMEERPET,ALIABAD,KOLTHUR,DOMESTIC,1,998,907.0,79411,923.02
MEDCHAL,MEDCHAL,SHAMEERPET,ALIABAD,KOLTHUR VILLAGE,DOMESTIC,1,481,468.0,40922,420.93
MEDCHAL,MEDCHAL,SHAMEERPET,ALIABAD,LALGADI MALAKPET,DOMESTIC,1,1412,1310.0,114357,1254.58
MEDCHAL,JEEDIMETLA,JEEDIMETLA,JEEDIMETLA(IDA),RAMALAYAM TEMPLE,DOMESTIC,1,379,372.0,33287,561.8
MEDCHAL,JEEDIMETLA,JEEDIMETLA,JEEDIMETLA(IDA),SAI BABA TEMPLE,DOMESTIC,1,603,598.0,60082,804.0
MEDCHAL,JEEDIMETLA,JEEDIMETLA,JEEDIMETLA(IDA),SANJAY GANDHI NAGAR,DOMESTIC,1,2817,2800.0,252404,3396.62
