circle,division,subdivision,section,area,catdesc,catcode,totservices,billdservices,units,load
SURYAPET,SURYAPET,D NAGARAM,J.R.GUDEM,KOTHAGUDEM,DOMESTIC,1,105,84.0,4418.0,26.72
SURYAPET,SURYAPET,D NAGARAM,J.R.GUDEM,KUMMARIGUDEM,DOMESTIC,1,74,66.0,3648.0,24.73
SURYAPET,SURYAPET,D NAGARAM,J.R.GUDEM,KUNCHAMARTHY,DOMESTIC,1,280,201.0,13938.0,104.43
SURYAPET,SURYAPET,D NAGARAM,J.R.GUDEM,LOYAPALLI,DOMESTIC,1,295,215.0,9805.0,76.89
SURYAPET,SURYAPET,D NAGARAM,J.R.GUDEM,NANYA THANDA,DOMESTIC,1,1,1.0,47.0,0.25
SURYAPET,SURYAPET,D NAGARAM,J.R.GUDEM,PARSAIPALLI,DOMESTIC,1,410,305.0,19677.0,154.61
SURYAPET,SURYAPET,SURYAPET RURAL,ATMAKUR (S),NANDYALAGUDEM,DOMESTIC,1,57,55.0,3402.0,16.1
SURYAPET,SURYAPET,SURYAPET RURAL,ATMAKUR (S),NARAYANAPPAGUDEM,DOMESTIC,1,73,46.0,3808.0,23.81
SURYAPET,SURYAPET,SURYAPET RURAL,ATMAKUR (S),NASEEMPET,DOMESTIC,1,185,130.0,9025.0,71.77
SURYAPET,SURYAPET,SURYAPET RURAL,ATMAKUR (S),NEMMIKAL,DOMESTIC,1,775,743.0,57007.0,338.51
SURYAPET,SURYAPET,SURYAPET RURAL,ATMAKUR (S),PATA SURYAPETA,DOMESTIC,1,528,435.0,30729.0,166.79
SURYAPET,SURYAPET,SURYAPET RURAL,ATMAKUR (S),PATHARLAPAD,DOMESTIC,1,700,617.0,43073.0,247.47
SURYAPET,HUZURNAGAR,HUZURNAGAR,MATTAMPALLY,SULTANPURTHAND,DOMESTIC,1,153,91.0,3186.0,83.28
SURYAPET,HUZURNAGAR,HUZURNAGAR,MATTAMPALLY,T.CH.THANDA,DOMESTIC,1,23,20.0,456.0,5.82
SURYAPET,HUZURNAGAR,HUZURNAGAR,MATTAMPALLY,TUMMALATHANDA,DOMESTIC,1,88,78.0,4291.0,22.22
SURYAPET,HUZURNAGAR,HUZURNAGAR,MATTAMPALLY,VARDAPURAM,DOMESTIC,1,257,200.0,14863.0,69.2
SURYAPET,HUZURNAGAR,HUZURNAGAR,MATTAMPALLY,VENKAYAPALEM,DOMESTIC,1,100,91.0,7103.0,45.32
SURYAPET,HUZURNAGAR,HUZURNAGAR,MATTAMPALLY,YATAVAKILA,DOMESTIC,1,448,343.0,27110.0,146.44
SURYAPET,HUZURNAGAR,KODAD,CHINTHALAPALEM,VALLATOOR,DOMESTIC,1,393,53.0,3749.0,125.7
SURYAPET,HUZURNAGAR,KODAD,CHINTHALAPALEM,YERRA KUNTA THANDA,DOMESTIC,1,164,104.0,6844.0,65.74
SURYAPET,HUZURNAGAR,KODAD,KODAD - RURAL,ALWAL PURAM THAMMARA,DOMESTIC,1,277,275.0,30945.0,279.72
SURYAPET,HUZURNAGAR,KODAD,KODAD - RURAL,ASHOK NAGER THAMMARA,DOMESTIC,1,538,527.0,72163.0,779.44
SURYAPET,HUZURNAGAR,KODAD,KODAD - RURAL,CHIMIRIYALA,DOMESTIC,1,606,535.0,45148.0,297.31
SURYAPET,HUZURNAGAR,KODAD,KODAD - RURAL,DORAKUNTA,DOMESTIC,1,1100,1005.0,90272.0,372.09
SURYAPET,HUZURNAGAR,KODAD,KODAD - RURAL,DORAKUNTA(NEMALIPURI R & R),DOMESTIC,1,106,97.0,8631.0,96.08
SURYAPET,HUZURNAGAR,HUZURNAGAR,GARIDEPALLY,SEETHLA THANDA,DOMESTIC,1,42,10.0,541.0,11.16
SURYAPET,HUZURNAGAR,HUZURNAGAR,GARIDEPALLY,SOMLA THANDA,DOMESTIC,1,51,17.0,-313.0,12.84
SURYAPET,HUZURNAGAR,HUZURNAGAR,GARIDEPALLY,SUBHAS NAGAR,DOMESTIC,1,72,51.0,4289.0,26.47
SURYAPET,HUZURNAGAR,HUZURNAGAR,GARIDEPALLY,THALLAMALKAPURA,DOMESTIC,1,477,371.0,88191.0,139.1
SURYAPET,HUZURNAGAR,HUZURNAGAR,GARIDEPALLY,VALIDANDLA,DOMESTIC,1,524,394.0,30799.0,185.83
SURYAPET,HUZURNAGAR,HUZURNAGAR,GARIDEPALLY,VEERARAGHAVAPUR,DOMESTIC,1,36,34.0,2595.0,15.08
SURYAPET,HUZURNAGAR,MUNAGALA,ANANTHAGIRI,V SINGARAM,DOMESTIC,1,623,568.0,46355.0,230.01
SURYAPET,HUZURNAGAR,MUNAGALA,ANANTHAGIRI,YESHWANTHA PURAM,DOMESTIC,1,171,144.0,11425.0,58.84
SURYAPET,HUZURNAGAR,MUNAGALA,MOTHY,ANNARIGUDEM,DOMESTIC,1,460,316.0,20013.0,182.66
SURYAPET,HUZURNAGAR,MUNAGALA,MOTHY,APPANNAGUDEM,DOMESTIC,1,101,71.0,2868.0,32.56
SURYAPET,HUZURNAGAR,MUNAGALA,MOTHY,BALLU THANDA,DOMESTIC,1,128,108.0,1725.0,34.52
SURYAPET,HUZURNAGAR,MUNAGALA,MOTHY,BHEEKYA THANDA,DOMESTIC,1,110,77.0,3347.0,33.5
SURYAPET,SURYAPET,D NAGARAM,J.R.GUDEM,RAMANNAGUDEM B,DOMESTIC,1,556,403.0,22491.0,179.94
SURYAPET,SURYAPET,D NAGARAM,J.R.GUDEM,SEETHARAMPURAM,DOMESTIC,1,94,65.0,3776.0,27.75
SURYAPET,SURYAPET,D NAGARAM,J.R.GUDEM,SURYA NAYAK THANDA,DOMESTIC,1,6,6.0,345.0,3.75
SURYAPET,SURYAPET,D NAGARAM,J.R.GUDEM,THIMPUR A,DOMESTIC,1,922,621.0,40273.0,291.44
SURYAPET,SURYAPET,D NAGARAM,J.R.GUDEM,THUNGAGUDEM,DOMESTIC,1,61,26.0,1849.0,15.87
SURYAPET,SURYAPET,D NAGARAM,J.R.GUDEM,UYYALAWADA,DOMESTIC,1,194,143.0,8075.0,58.75
SURYAPET,HUZURNAGAR,MUNAGALA,NADIGUDEM,KARIVIRALA,DOMESTIC,1,352,333.0,24378.0,149.02
SURYAPET,HUZURNAGAR,MUNAGALA,NADIGUDEM,KESHAWAPURAM,DOMESTIC,1,329,276.0,20494.0,94.99
SURYAPET,HUZURNAGAR,MUNAGALA,NADIGUDEM,NADIGUDEM,DOMESTIC,1,1304,1177.0,102435.0,655.25
SURYAPET,HUZURNAGAR,MUNAGALA,NADIGUDEM,RAMAPURAM  A,DOMESTIC,1,473,380.0,28078.0,236.78
SURYAPET,HUZURNAGAR,MUNAGALA,NADIGUDEM,RATNAVARAM,DOMESTIC,1,513,439.0,35074.0,202.44
SURYAPET,HUZURNAGAR,MUNAGALA,NADIGUDEM,SAKIRALA,DOMESTIC,1,105,87.0,6677.0,32.46
SURYAPET,SURYAPET,SURYAPET RURAL,ATMAKUR (S),PEPA NAYAK THANDA,DOMESTIC,1,92,92.0,6291.0,23.89
SURYAPET,SURYAPET,SURYAPET RURAL,ATMAKUR (S),PUPPALAGUDEM,DOMESTIC,1,64,53.0,3381.0,17.02
SURYAPET,SURYAPET,SURYAPET RURAL,ATMAKUR (S),RAMANNAGUDEM C,DOMESTIC,1,380,299.0,18551.0,126.15
SURYAPET,SURYAPET,SURYAPET RURAL,ATMAKUR (S),RAMOJI THANDA,DOMESTIC,1,101,99.0,7134.0,47.43
SURYAPET,SURYAPET,SURYAPET RURAL,ATMAKUR (S),SETTIGUDEM,DOMESTIC,1,132,119.0,8183.0,41.14
SURYAPET,SURYAPET,SURYAPET RURAL,ATMAKUR (S),SHANKANNAGUDEM,DOMESTIC,1,35,33.0,3286.0,8.74
SURYAPET,HUZURNAGAR,HUZURNAGAR,NEREDCHERLA,BAKKAI GUDEM,DOMESTIC,1,241,139.0,9595.0,67.32
SURYAPET,HUZURNAGAR,HUZURNAGAR,NEREDCHERLA,BANTONIKUNTA  ,DOMESTIC,1,23,17.0,1411.0,7.4
SURYAPET,HUZURNAGAR,HUZURNAGAR,NEREDCHERLA,BAPUJI THANDA,DOMESTIC,1,1,,0.0,0.24
SURYAPET,HUZURNAGAR,HUZURNAGAR,NEREDCHERLA,BODALADINNA,DOMESTIC,1,213,163.0,14067.0,99.48
SURYAPET,HUZURNAGAR,HUZURNAGAR,NEREDCHERLA,BURUGU THANDA,DOMESTIC,1,175,112.0,3432.0,45.26
SURYAPET,HUZURNAGAR,HUZURNAGAR,NEREDCHERLA,CHILLE PALLY,DOMESTIC,1,337,240.0,18400.0,126.88
SURYAPET,HUZURNAGAR,HUZURNAGAR,NEREDCHERLA,CHINTHA KUNTA,DOMESTIC,1,170,121.0,10277.0,69.37
